# Created using MTpy calculated eigen_floor error of 3%, data rotated 0.0_deg clockwise from N
# Period(s) Code GG_Lat GG_Lon X(m) Y(m) Z(m) Component Real Imag Error
> Full_Impedance
> exp(+i\omega t)
>  [mV/km]/[nT]
> 0
>  38.831979 -122.828190
> 23 41
7.86973e-01    GZ01   38.823 -122.772    -700.000    4800.000     330.000 ZXY  3.624485e+00  2.951514e+00  1.819899e-01
7.86973e-01    GZ01   38.823 -122.772    -700.000    4800.000     330.000 ZYX -6.139905e+00 -4.843411e+00  1.819899e-01
7.86973e-01    GZ01   38.823 -122.772    -700.000    4800.000     330.000 ZYY -1.586992e+00 -3.246173e+00  1.819899e-01
1.43038e+00    GZ01   38.823 -122.772    -700.000    4800.000     330.000 ZXX -2.557325e+00 -4.972323e-01  1.458227e-01
1.43038e+00    GZ01   38.823 -122.772    -700.000    4800.000     330.000 ZXY  3.443580e+00  2.002405e+00  1.458227e-01
1.43038e+00    GZ01   38.823 -122.772    -700.000    4800.000     330.000 ZYX -4.445625e+00 -3.918043e+00  1.458227e-01
1.43038e+00    GZ01   38.823 -122.772    -700.000    4800.000     330.000 ZYY -6.353580e-01 -2.219611e+00  1.458227e-01
2.59984e+00    GZ01   38.823 -122.772    -700.000    4800.000     330.000 ZXX -2.227106e+00 -7.702484e-01  1.259669e-01
2.59984e+00    GZ01   38.823 -122.772    -700.000    4800.000     330.000 ZXY  3.082785e+00  1.696843e+00  1.259669e-01
2.59984e+00    GZ01   38.823 -122.772    -700.000    4800.000     330.000 ZYX -3.482050e+00 -3.537607e+00  1.259669e-01
2.59984e+00    GZ01   38.823 -122.772    -700.000    4800.000     330.000 ZYY  1.170112e-01 -1.543486e+00  1.259669e-01
4.72540e+00    GZ01   38.823 -122.772    -700.000    4800.000     330.000 ZXX -1.751849e+00 -9.545351e-01  1.691048e-01
4.72540e+00    GZ01   38.823 -122.772    -700.000    4800.000     330.000 ZXY  2.715075e+00  1.444597e+00  2.172936e-01
4.72540e+00    GZ01   38.823 -122.772    -700.000    4800.000     330.000 ZYX -2.685481e+00 -2.676598e+00  1.029914e-01
4.72540e+00    GZ01   38.823 -122.772    -700.000    4800.000     330.000 ZYY  5.205603e-01 -1.178080e+00  1.754458e-01
8.58879e+00    GZ01   38.823 -122.772    -700.000    4800.000     330.000 ZXX -1.628599e+00 -6.405013e-01  1.564888e-01
8.58879e+00    GZ01   38.823 -122.772    -700.000    4800.000     330.000 ZXY  2.447435e+00  9.538154e-01  2.385126e-01
8.58879e+00    GZ01   38.823 -122.772    -700.000    4800.000     330.000 ZYX -2.095701e+00 -1.507884e+00  7.951525e-02
8.58879e+00    GZ01   38.823 -122.772    -700.000    4800.000     330.000 ZYY  3.353381e-01 -6.854473e-01  1.534662e-01
1.56108e+01    GZ01   38.823 -122.772    -700.000    4800.000     330.000 ZXX -1.660834e+00 -2.849919e-01  1.144493e-01
1.56108e+01    GZ01   38.823 -122.772    -700.000    4800.000     330.000 ZXY  2.298795e+00  6.765114e-01  2.494721e-01
1.56108e+01    GZ01   38.823 -122.772    -700.000    4800.000     330.000 ZYX -1.768034e+00 -8.508700e-01  6.760422e-02
1.56108e+01    GZ01   38.823 -122.772    -700.000    4800.000     330.000 ZYY  1.692071e-01 -4.257479e-01  9.784786e-02
2.83738e+01    GZ01   38.823 -122.772    -700.000    4800.000     330.000 ZXX -1.675927e+00 -9.038307e-02  9.210261e-02
2.83738e+01    GZ01   38.823 -122.772    -700.000    4800.000     330.000 ZXY  2.209787e+00  5.245625e-01  2.556943e-01
2.83738e+01    GZ01   38.823 -122.772    -700.000    4800.000     330.000 ZYX -1.584592e+00 -4.911903e-01  6.183908e-02
2.83738e+01    GZ01   38.823 -122.772    -700.000    4800.000     330.000 ZYY  7.774202e-02 -2.805448e-01  6.751398e-02
5.15716e+01    GZ01   38.823 -122.772    -700.000    4800.000     330.000 ZXX -1.539292e+00 -8.551941e-02  1.107418e-01
